ID	EcoCyc
rxn19642	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|DTDPRHAMSYN-PWY|Lipopolysaccharide-Biosynthesis|O-Antigen-Biosynthesis|OANTIGEN-PWY|Rhamnose-Biosynthesis|SUGAR-NUCLEOTIDES
rxn19651	Biosynthesis|FASYN-ELONG-PWY|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY0-881
rxn19653	Biosynthesis|FASYN-ELONG-PWY|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY0-881
rxn19654	Degradation|FAO-PWY|Fatty-Acid-Degradation|Fatty-Acid-and-Lipid-Degradation
rxn19657	Degradation|FAO-PWY|Fatty-Acid-Degradation|Fatty-Acid-and-Lipid-Degradation
rxn19672	ALL-CHORISMATE-PWY|Biosynthesis|ENTBACSYN-PWY|Siderophores-Biosynthesis
rxn19686	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5971|PWY-6284|PWY0-862|PWY0-881|Palmitate-Biosynthesis
rxn19717	ANAEROBIC-RESPIRATION|Degradation|Electron-Transfer|Energy-Metabolism|NITROGEN-DEG|Nitrate-Reduction|Noncarbon-Nutrients|PWY0-1321|PWY0-1355|PWY0-1356|Respiration
rxn19738	Carbohydrates-Degradation|Degradation|FUC-RHAMCAT-PWY|FUCCAT-PWY|Sugars-And-Polysaccharides
rxn19753	Biosynthesis|CARBO-BIOSYNTHESIS|COLANSYN-PWY|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Cell-Structure-Biosynthesis|Degradation|GALACTMETAB-PWY|GALACTOSE-DEGRADATION|SUGAR-NUCLEOTIDES|Sugars-And-Polysaccharides
rxn19764	Amino-Acid-Degradation|Degradation|GLYCINE-DEG|GLYCLEAV-PWY
rxn19766	Amino-Acid-Degradation|Degradation|GLYCINE-DEG|GLYCLEAV-PWY
rxn19771	Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|PWY-6125|Purine-Nucleotide-De-Novo-Biosynthesis
rxn19774	Biosynthesis|Cell-Structure-Biosynthesis|ECASYN-PWY
rxn19777	Biosynthesis|CARBO-BIOSYNTHESIS|COLANSYN-PWY|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Cell-Structure-Biosynthesis|Degradation|GALACTMETAB-PWY|GALACTOSE-DEGRADATION|SUGAR-NUCLEOTIDES|Sugars-And-Polysaccharides
rxn19786	Carbohydrates-Degradation|Degradation|GLUCOSE1PMETAB-PWY|Sugars-And-Polysaccharides
rxn19797	Degradation|IDNCAT-PWY|KETOGLUCONMET-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn19811	Carbohydrates-Degradation|Degradation|GLUCOSE1PMETAB-PWY|Sugars-And-Polysaccharides
rxn19812	Carbohydrates-Degradation|Degradation|GLUCOSE1PMETAB-PWY|Sugars-And-Polysaccharides
rxn19820	D-Glucuronate-Degradation|Degradation|GALACT-GLUCUROCAT-PWY|GLUCUROCAT-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn19824	Aminoacyl-tRNAs-Charging|Biosynthesis|Cofactor-Biosynthesis|Metabolic-Clusters|PWY-5188|TRNA-CHARGING-PWY|Tetrapyrrole-Biosynthesis
rxn19832	Aminoacyl-tRNAs-Charging|Biosynthesis|Metabolic-Clusters|TRNA-CHARGING-PWY
rxn19846	Biosynthesis|Cofactor-Biosynthesis|PWY-5188|Tetrapyrrole-Biosynthesis
rxn19848	Biosynthesis|CDP-diacylglycerol-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5667|PWY0-1319|Phospholipid-Biosynthesis
rxn19854	Aminoacyl-tRNAs-Charging|Biosynthesis|Metabolic-Clusters|TRNA-CHARGING-PWY
rxn19859	Biosynthesis|Carbohydrates-Biosynthesis|GLYCOGEN-BIOSYN|GLYCOGENSYNTH-PWY|Polysaccharides-Biosynthesis
rxn19863	Alcohol-Degradation|CARBOXYLATES-DEG|Degradation|GLYCOL-GLYOXDEG-PWY|GLYCOLATEMET-PWY|GLYOXDEG-PWY|Glycolate-Degradation
rxn19864	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|GLYCOCAT-PWY|Glycogen-Degradation|POLYSACCHARIDES-DEG|Polymer-Degradation
rxn19868	Alcohol-Degradation|Degradation|GLYCEROL-DEG|PWY-6952|PWY0-381
rxn19873	NRI-PWY|Signaling-Pathways
rxn19875	NRI-PWY|Signaling-Pathways
rxn19894	Aminoacyl-tRNAs-Charging|Biosynthesis|Metabolic-Clusters|TRNA-CHARGING-PWY
rxn19900	Amino-Acid-Biosynthesis|Biosynthesis|HOMOSER-METSYN-PWY|IND-AMINO-ACID-SYN|MET-SAM-PWY|METHIONINE-SYN|METSYN-PWY|P4-PWY|PWY-6151|PWY0-781|S-adenosyl-L-methionine-cycle
rxn19904	Amino-Acid-Biosynthesis|Biosynthesis|HOMOSERSYN-PWY|IND-AMINO-ACID-SYN|MET-SAM-PWY|METHIONINE-SYN|METSYN-PWY|Other-Amino-Acid-Biosynthesis|P4-PWY|PWY0-781|THREONINE-BIOSYNTHESIS|THRESYN-PWY
rxn19948	Aminoacyl-tRNAs-Charging|Biosynthesis|Metabolic-Clusters|TRNA-CHARGING-PWY
rxn19954	Biosynthesis|Cofactor-Biosynthesis|NONMEVIPP-PWY|Polyprenyl-Biosynthesis
rxn19961	Degradation|FAO-PWY|Fatty-Acid-Degradation|Fatty-Acid-and-Lipid-Degradation
rxn20012	Aldehyde-Degradation|Degradation|Detoxification|FUC-RHAMCAT-PWY|Lactaldehyde-Degradation|METHGLYUT-PWY|Methylglyoxal-Detoxification|PWY-5459|PWY0-1317
rxn20026	Biosynthesis|Cell-Structure-Biosynthesis|KDO-LIPASYN-PWY|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis
rxn20027	AMINE-DEG|CARN-DEG|CARNMET-PWY|Degradation
rxn20029	Aminoacyl-tRNAs-Charging|Biosynthesis|Metabolic-Clusters|TRNA-CHARGING-PWY
rxn20046	Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|NAGLIPASYN-PWY
rxn20058	Aminoacyl-tRNAs-Charging|Biosynthesis|Metabolic-Clusters|TRNA-CHARGING-PWY
rxn20066	Carbohydrates-Degradation|Degradation|LYXMET-PWY|Sugars-And-Polysaccharides
rxn20112	Energy-Metabolism|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|TCA|TCA-GLYOX-BYPASS|TCA-VARIANTS
rxn20178	D-Glucuronate-Degradation|Degradation|GALACT-GLUCUROCAT-PWY|GLUCUROCAT-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn20181	Degradation|HEXITOLDEGSUPER-PWY|MANNIDEG-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives
rxn20194	Aminoacyl-tRNAs-Charging|Biosynthesis|Metabolic-Clusters|TRNA-CHARGING-PWY
rxn20224	Biosynthesis|Cell-Structure-Biosynthesis|KDO-LIPASYN-PWY|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis
rxn20226	Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis
rxn20239	Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis
rxn20254	AEROBIC-RESPIRATION|Electron-Transfer|Energy-Metabolism|PWY0-1334|PWY0-1335|Respiration
rxn20263	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|NAD-SYN|PYRIDNUCSAL-PWY
rxn20272	AMINE-DEG|Carbohydrates-Degradation|Degradation|GLCMANNANAUT-PWY|PWY0-1324|Sugars-And-Polysaccharides
rxn20472	ALL-CHORISMATE-PWY|Biosynthesis|Cofactor-Biosynthesis|PWY-6708|Quinone-Biosynthesis|UBISYN-PWY|Ubiquinone-Biosynthesis
rxn20483	Degradation|FAO-PWY|Fatty-Acid-Degradation|Fatty-Acid-and-Lipid-Degradation
rxn20501	Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis
rxn20508	ANAEROBIC-RESPIRATION|ANARESP1-PWY|Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Energy-Metabolism|FERMENTATION-PWY|Fermentation|GLUCONEO-PWY|Gluconeogenesis|Respiration
rxn20528	Biosynthesis|Cardiolipin-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5668|Phospholipid-Biosynthesis
rxn20530	Biosynthesis|Cardiolipin-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5668|Phospholipid-Biosynthesis
rxn20537	Aminoacyl-tRNAs-Charging|Biosynthesis|Metabolic-Clusters|TRNA-CHARGING-PWY
rxn20546	Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis
rxn20559	Biosynthesis|Cardiolipin-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5668|Phospholipid-Biosynthesis
rxn20567	Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5669|PhosphatidylethanolamineBiosynthesis|Phospholipid-Biosynthesis
rxn20569	Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5669|PhosphatidylethanolamineBiosynthesis|Phospholipid-Biosynthesis
rxn20612	Biosynthesis|Cofactor-Biosynthesis|GLUT-REDOX-PWY|Reductants
rxn20616	Aminoacyl-tRNAs-Charging|Biosynthesis|Metabolic-Clusters|TRNA-CHARGING-PWY
rxn20631	Biosynthesis|Cofactor-Biosynthesis|PWY0-845|PYRIDOXSYN-PWY|Vitamin-B6-Biosynthesis|Vitamin-Biosynthesis
rxn20643	Biosynthesis|Cofactor-Biosynthesis|PWY-6890|THISYN-PWY|Thiamine-Biosynthesis|Vitamin-Biosynthesis
rxn20650	Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|PROLINE-SYN|PROSYN-PWY
rxn20672	AMINE-DEG|Allantoin-degradation|Degradation|PWY0-41
rxn20754	ANAEROBIC-RESPIRATION|ANARESP1-PWY|Electron-Transfer|Energy-Metabolism|FERMENTATION-PWY|Fermentation|PWY0-1336|Respiration
rxn20777	Carbohydrates-Degradation|Degradation|FUC-RHAMCAT-PWY|L-rhamnose-Degradation|RHAMCAT-PWY|Sugars-And-Polysaccharides
rxn20780	Carbohydrates-Degradation|Degradation|RIBOKIN-PWY|Sugars-And-Polysaccharides
rxn20782	Biosynthesis|Nucleotide-Biosynthesis|PWY0-166|PYR-NUC-SYN|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn
rxn20806	Autoinducer-Biosynthesis|Biosynthesis|Other-biosynthesis|PWY-6153
rxn20808	Autoinducer-Biosynthesis|Biosynthesis|Other-biosynthesis|PWY-6153
rxn20935	Biosynthesis|CDP-diacylglycerol-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY0-1319|Phospholipid-Biosynthesis
rxn21008	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6282|PWY-6284|Palmitoleate-Biosynthesis
rxn21009	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6282|PWY-6284|Palmitoleate-Biosynthesis
rxn21010	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6282|PWY-6284|Palmitoleate-Biosynthesis
rxn21011	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6282|PWY-6284|Palmitoleate-Biosynthesis
rxn21012	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6282|PWY-6284|Palmitoleate-Biosynthesis
rxn21013	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6282|PWY-6284|Palmitoleate-Biosynthesis
rxn21014	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6282|PWY-6284|Palmitoleate-Biosynthesis
rxn21015	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6282|PWY-6284|Palmitoleate-Biosynthesis
rxn21619	Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis
rxn21631	Biosynthesis|Cofactor-Biosynthesis|PWY-6892|THISYN-PWY|Thiamine-Biosynthesis|Vitamin-Biosynthesis
rxn21729	Biosynthesis|Cofactor-Biosynthesis|Molybdenum-Cofactor-Biosynthesis|PWY-6823
rxn21856	7-Keto-8-aminopelargonate-Biosynthesis|BIOTIN-BIOSYNTHESIS-PWY|BIOTIN-SYN|Biosynthesis|Cofactor-Biosynthesis|PWY-6519|Vitamin-Biosynthesis
rxn21857	7-Keto-8-aminopelargonate-Biosynthesis|BIOTIN-BIOSYNTHESIS-PWY|BIOTIN-SYN|Biosynthesis|Cofactor-Biosynthesis|PWY-6519|Vitamin-Biosynthesis
rxn21858	7-Keto-8-aminopelargonate-Biosynthesis|BIOTIN-BIOSYNTHESIS-PWY|BIOTIN-SYN|Biosynthesis|Cofactor-Biosynthesis|PWY-6519|Vitamin-Biosynthesis
rxn21859	7-Keto-8-aminopelargonate-Biosynthesis|BIOTIN-BIOSYNTHESIS-PWY|BIOTIN-SYN|Biosynthesis|Cofactor-Biosynthesis|PWY-6519|Vitamin-Biosynthesis
rxn21860	7-Keto-8-aminopelargonate-Biosynthesis|BIOTIN-BIOSYNTHESIS-PWY|BIOTIN-SYN|Biosynthesis|Cofactor-Biosynthesis|PWY-6519|Vitamin-Biosynthesis
rxn21861	7-Keto-8-aminopelargonate-Biosynthesis|BIOTIN-BIOSYNTHESIS-PWY|BIOTIN-SYN|Biosynthesis|Cofactor-Biosynthesis|PWY-6519|Vitamin-Biosynthesis
rxn21862	7-Keto-8-aminopelargonate-Biosynthesis|BIOTIN-BIOSYNTHESIS-PWY|BIOTIN-SYN|Biosynthesis|Cofactor-Biosynthesis|PWY-6519|Vitamin-Biosynthesis
rxn21863	7-Keto-8-aminopelargonate-Biosynthesis|BIOTIN-BIOSYNTHESIS-PWY|BIOTIN-SYN|Biosynthesis|Cofactor-Biosynthesis|PWY-6519|Vitamin-Biosynthesis
rxn21864	7-Keto-8-aminopelargonate-Biosynthesis|BIOTIN-BIOSYNTHESIS-PWY|BIOTIN-SYN|Biosynthesis|Cofactor-Biosynthesis|PWY-6519|Vitamin-Biosynthesis
rxn21881	Electron-Transfer|Energy-Metabolism|PYRUVOX-PWY
rxn22390	Biosynthesis|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY-6700
rxn22391	Degradation|KETOGLUCONMET-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn22393	Degradation|KETOGLUCONMET-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn22404	DETOX1-PWY|Detoxification
rxn22934	Biosynthesis|Cofactor-Biosynthesis|Molybdenum-Cofactor-Biosynthesis|PWY-6823
rxn23043	Biosynthesis|Cofactor-Biosynthesis|PWY-6894|THISYN-PWY|Thiamine-Biosynthesis|Vitamin-Biosynthesis
rxn23210	Ascorbate-Degradation|CARBOXYLATES-DEG|Degradation|PWY-6961
rxn23211	Ascorbate-Degradation|CARBOXYLATES-DEG|Degradation|PWY-6961
rxn23672	Biosynthesis|CDP-diacylglycerol-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5667|Phospholipid-Biosynthesis
rxn23715	Biosynthesis|CDP-diacylglycerol-Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN-PWY|PWY-5667|Phospholipid-Biosynthesis
rxn23825	C1-COMPOUNDS|Degradation|Formaldehyde-Oxidation|PWY-1801
rxn24246	Biosynthesis|Lipid-Biosynthesis|PWY0-1264
rxn24278	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|HCAMHPDEG-PWY|PWY-6690|PWY0-1277|Phenolic-Compounds-Degradation
rxn24326	Amino-Acid-Biosynthesis|Autoinducer-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|METHIONINE-SYN|Other-biosynthesis|PWY-6151|PWY-6153|S-adenosyl-L-methionine-cycle
rxn24411	Amino-Acid-Degradation|Degradation|Energy-Metabolism|PWY-5084|Respiration
rxn24538	ALL-CHORISMATE-PWY|ARO-PWY|AROMATIC-COMPOUNDS-BIOSYN|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|Chorismate-Biosynthesis|PWY-6163
rxn24693	Amino-Acid-Degradation|Degradation|PROLINE-DEG|PROUT-PWY
rxn24829	Biosynthesis|Cofactor-Biosynthesis|Molybdenum-Cofactor-Biosynthesis|PWY-6823
rxn24830	Biosynthesis|Cofactor-Biosynthesis|Molybdenum-Cofactor-Biosynthesis|PWY-6823
rxn25042	Amino-Acid-Degradation|Degradation|GLYCINE-DEG|GLYCLEAV-PWY
rxn25047	Aldehyde-Degradation|Degradation|Detoxification|METHGLYUT-PWY|Methylglyoxal-Detoxification|PWY-5453
rxn25056	Biosynthesis|Cofactor-Biosynthesis|Lipoate-Biosynthesis|PWY0-522
rxn25133	Adenosylcobalamin-Biosynthesis|Biosynthesis|COBALSYN-PWY-1|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis
rxn25637	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5971|Palmitate-Biosynthesis
rxn25641	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5971|Palmitate-Biosynthesis
rxn25647	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5971|Palmitate-Biosynthesis
rxn25649	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5971|Palmitate-Biosynthesis
rxn25655	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6282|PWY-6284|Palmitoleate-Biosynthesis
rxn25660	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5973|PWY-6284
rxn25661	Biosynthesis|FASYN-ELONG-PWY|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5973|PWY-6284|PWY0-881
rxn25662	Biosynthesis|FASYN-ELONG-PWY|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5973|PWY-6284|PWY0-881
rxn25663	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5973|PWY-6284
rxn25718	Biosynthesis|FASYN-ELONG-PWY|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY0-881
rxn25719	Biosynthesis|FASYN-ELONG-PWY|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY0-881
rxn25743	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5971|Palmitate-Biosynthesis
rxn25747	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5971|Palmitate-Biosynthesis
rxn25750	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5971|Palmitate-Biosynthesis
rxn25837	Biosynthesis|Cofactor-Biosynthesis|PWY-6892|THISYN-PWY|Thiamine-Biosynthesis|Vitamin-Biosynthesis
rxn25838	Biosynthesis|Cofactor-Biosynthesis|PWY-6892|THISYN-PWY|Thiamine-Biosynthesis|Vitamin-Biosynthesis
rxn25839	Biosynthesis|Cofactor-Biosynthesis|PWY-6892|THISYN-PWY|Thiamine-Biosynthesis|Vitamin-Biosynthesis
rxn25977	Acetyl-CoA-Biosynthesis|CARBOXYLATES-DEG|Degradation|Energy-Metabolism|PYRUVDEHYD-PWY
rxn25978	Acetyl-CoA-Biosynthesis|CARBOXYLATES-DEG|Degradation|Energy-Metabolism|PYRUVDEHYD-PWY
rxn25979	Acetyl-CoA-Biosynthesis|CARBOXYLATES-DEG|Degradation|Energy-Metabolism|PYRUVDEHYD-PWY
rxn25982	Amino-Acid-Degradation|Degradation|Energy-Metabolism|PWY-5084|Respiration
rxn25987	Biosynthesis|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY-6700
rxn25988	Biosynthesis|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY-6700
rxn25999	Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Detoxification|Lipopolysaccharide-Biosynthesis|PWY0-1338
rxn26005	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6284|PWY0-862|PWY0-881
rxn26006	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6284|PWY0-862|PWY0-881
rxn26007	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6284|PWY0-862|PWY0-881
rxn26008	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6284|PWY0-862|PWY0-881
rxn26009	Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|PWY0-901|Selenocysteine-Biosynthesis
rxn26021	Biosynthesis|Cofactor-Biosynthesis|PWY-5964
rxn26030	ALKANEMONOX-PWY|Degradation|Noncarbon-Nutrients|Sulfur-Assimilation
rxn26037	ALANINE-SYN|Amino-Acid-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|IND-AMINO-ACID-SYN|Molybdenum-Cofactor-Biosynthesis|PWY-6823|PWY0-1021|PWY0-1061
rxn26054	ANAEROBIC-RESPIRATION|Degradation|Electron-Transfer|Energy-Metabolism|NITROGEN-DEG|Nitrate-Reduction|Noncarbon-Nutrients|PWY0-1321|PWY0-1352|Respiration
rxn26064	Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Detoxification|Lipopolysaccharide-Biosynthesis|PWY0-1338
rxn26069	AMINE-DEG|ARGDEG-PWY|ARGININE-DEG|Amino-Acid-Degradation|Degradation|ORNARGDEG-PWY|ORNDEG-PWY|PWY0-1221|Putrescine-Degradation
rxn26074	Biosynthesis|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY0-1479
rxn26079	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|PWY0-1241|SUGAR-NUCLEOTIDES
rxn26080	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|PWY0-1241|SUGAR-NUCLEOTIDES
rxn26091	Biosynthesis|Lipid-Biosynthesis|PWY0-1264
rxn26097	Biosynthesis|Cofactor-Biosynthesis|Lipoate-Biosynthesis|PWY0-1275
rxn26101	Biosynthesis|LIPA-CORESYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis
rxn26104	Biosynthesis|LIPA-CORESYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis
rxn26107	Biosynthesis|LIPA-CORESYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis
rxn26109	Biosynthesis|LIPA-CORESYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis
rxn26111	Biosynthesis|LIPA-CORESYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis
rxn26112	Biosynthesis|LIPA-CORESYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis
rxn26113	Biosynthesis|LIPA-CORESYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis
rxn26115	Biosynthesis|LIPA-CORESYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis
rxn26118	Biosynthesis|LIPA-CORESYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis
rxn26125	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|GLYCOCAT-PWY|Glycogen-Degradation|POLYSACCHARIDES-DEG|Polymer-Degradation
rxn26127	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|GLYCOCAT-PWY|Glycogen-Degradation|POLYSACCHARIDES-DEG|Polymer-Degradation
rxn26128	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|GLYCOCAT-PWY|Glycogen-Degradation|POLYSACCHARIDES-DEG|Polymer-Degradation
rxn26152	Carbohydrates-Degradation|Degradation|PWY0-1309|Sugars-And-Polysaccharides
rxn26187	Alcohol-Degradation|Degradation|Fatty-Acid-and-Lipid-Degradation|GLYCEROL-DEG|PWY-4261|PWY-6952|PWY0-381
rxn26279	ANAEROBIC-RESPIRATION|Electron-Transfer|Energy-Metabolism|PWY0-1347|PWY0-1355|Respiration
rxn26291	AEROBIC-RESPIRATION|Electron-Transfer|Energy-Metabolism|PWY0-1329|PWY0-1334|PWY0-1335|PWY0-1353|Respiration
rxn26306	Carbohydrates-Degradation|Degradation|RIBOKIN-PWY|Sugars-And-Polysaccharides
rxn26318	ANAEROBIC-RESPIRATION|Degradation|Electron-Transfer|Energy-Metabolism|NITROGEN-DEG|Nitrate-Reduction|Noncarbon-Nutrients|PWY0-1336|PWY0-1347|PWY0-1348|PWY0-1352|Respiration
rxn26329	Degradation|Fatty-Acid-Degradation|Fatty-Acid-and-Lipid-Degradation|PWY0-1337
rxn26330	Degradation|Fatty-Acid-Degradation|Fatty-Acid-and-Lipid-Degradation|PWY0-1337
rxn26331	Degradation|Fatty-Acid-Degradation|Fatty-Acid-and-Lipid-Degradation|PWY0-1337
rxn26335	Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis
rxn26361	Biosynthesis|Cofactor-Biosynthesis|PWY-6476
rxn26364	Biosynthesis|Cofactor-Biosynthesis|HEME-SYN|HEMESYN2-PWY|PWY0-1415|Porphyrin-Compounds-Biosynthesis
rxn26379	Biosynthesis|Cofactor-Biosynthesis|PWY0-1433
rxn26380	Biosynthesis|Cofactor-Biosynthesis|PWY0-1433
rxn26396	Biosynthesis|Metabolic-Regulators|PPGPPMET-PWY
rxn26398	Degradation|NUCLEO-DEG|PWY0-1471|Pyrimidine-Degradation|Uracil-Degradation
rxn26400	Biosynthesis|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY0-1479
rxn26401	Biosynthesis|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY0-1479
rxn26403	Biosynthesis|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY0-1479
rxn26404	Biosynthesis|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY0-1479
rxn26405	Biosynthesis|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY0-1479
rxn26406	Biosynthesis|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY0-1479
rxn26407	Biosynthesis|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY0-1479
rxn26409	Biosynthesis|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY0-1479
